<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.14	03:45:00	3371.12	3372.06	3369.24	3369.62	2740	0	8
2025.08.14	04:00:00	3369.60	3370.94	3367.39	3369.08	4072	0	8
2025.08.14	04:15:00	3369.08	3370.36	3365.40	3366.20	3488	0	8
2025.08.14	04:30:00	3366.19	3367.99	3365.22	3366.84	3189	0	8
2025.08.14	04:45:00	3366.69	3370.69	3366.46	3367.47	3571	0	8
2025.08.14	05:00:00	3367.47	3369.29	3365.75	3368.70	3252	0	8
2025.08.14	05:15:00	3368.71	3369.00	3365.25	3365.45	2714	0	8
2025.08.14	05:30:00	3365.46	3368.48	3364.48	3367.81	2651	0	8
2025.08.14	05:45:00	3367.81	3367.91	3362.80	3362.91	2911	0	8
2025.08.14	06:00:00	3362.91	3364.16	3358.75	3360.06	3766	0	8
2025.08.14	06:15:00	3360.04	3360.06	3357.18	3357.53	3586	0	8
2025.08.14	06:30:00	3357.52	3358.60	3355.58	3357.38	2966	0	8
2025.08.14	06:45:00	3357.38	3360.51	3356.62	3360.47	2905	0	8
2025.08.14	07:00:00	3360.63	3361.28	3359.37	3360.45	2020	0	8
2025.08.14	07:15:00	3360.45	3361.21	3359.80	3361.05	1833	0	8
2025.08.14	07:30:00	3361.05	3361.82	3358.61	3360.82	2369	0	8
2025.08.14	07:45:00	3360.82	3361.72	3360.44	3360.56	1777	0	8
2025.08.14	08:00:00	3360.55	3361.56	3359.36	3361.32	2004	0	8
2025.08.14	08:15:00	3361.32	3361.96	3358.68	3359.21	2397	0	8
2025.08.14	08:30:00	3359.22	3359.38	3356.27	3359.12	3295	0	8
2025.08.14	08:45:00	3359.10	3359.81	3358.18	3358.95	2432	0	8
2025.08.14	09:00:00	3358.95	3361.30	3356.05	3359.48	3678	0	8
2025.08.14	09:15:00	3359.49	3359.49	3356.45	3359.00	3412	0	8
2025.08.14	09:30:00	3359.00	3360.04	3357.36	3358.70	3210	0	8
2025.08.14	09:45:00	3358.69	3362.39	3358.01	3362.07	3197	0	8
2025.08.14	10:00:00	3362.07	3366.55	3361.70	3362.71	4252	0	8
2025.08.14	10:15:00	3362.71	3365.16	3361.56	3362.65	3054	0	8
2025.08.14	10:30:00	3362.65	3362.68	3352.40	3352.49	3854	0	8
2025.08.14	10:45:00	3352.49	3352.64	3343.76	3346.08	4744	0	8
2025.08.14	11:00:00	3346.07	3347.64	3341.59	3344.65	4785	0	8
2025.08.14	11:15:00	3344.47	3349.91	3341.83	3349.79	3903	0	8
2025.08.14	11:30:00	3349.73	3350.41	3344.51	3346.37	3369	0	8
2025.08.14	11:45:00	3346.38	3348.32	3346.05	3346.23	2862	0	8
2025.08.14	12:00:00	3346.23	3355.44	3345.13	3354.94	4054	0	8
2025.08.14	12:15:00	3354.95	3359.14	3354.69	3356.25	4048	0	8
2025.08.14	12:30:00	3356.27	3358.15	3354.60	3355.01	3185	0	8
2025.08.14	12:45:00	3355.00	3358.25	3353.96	3356.52	2964	0	8
2025.08.14	13:00:00	3356.51	3358.76	3355.34	3358.26	2549	0	8
2025.08.14	13:15:00	3358.25	3358.84	3356.31	3357.64	2530	0	8
2025.08.14	13:30:00	3357.61	3359.12	3353.58	3354.22	2555	0	8
2025.08.14	13:45:00	3354.51	3355.20	3352.15	3355.01	2677	0	8
2025.08.14	14:00:00	3355.02	3357.15	3353.34	3354.37	2646	0	8
2025.08.14	14:15:00	3354.37	3355.55	3352.61	3355.25	2996	0	8
2025.08.14	14:30:00	3355.26	3356.86	3353.27	3354.15	2224	0	8
2025.08.14	14:45:00	3354.13	3355.86	3353.85	3355.50	2446	0	8
2025.08.14	15:00:00	3355.50	3358.44	3354.91	3355.47	3103	0	8
2025.08.14	15:15:00	3355.48	3356.11	3352.88	3353.31	3665	0	8
2025.08.14	15:30:00	3353.31	3353.70	3342.06	3353.04	7589	0	8
2025.08.14	15:45:00	3352.99	3356.51	3349.16	3350.62	6339	0	8
2025.08.14	16:00:00	3350.58	3355.98	3349.01	3352.93	6153	0	8
2025.08.14	16:15:00	3352.93	3356.03	3345.01	3345.41	6079	0	8
2025.08.14	16:30:00	3345.40	3349.42	3344.55	3348.35	6571	0	8
2025.08.14	16:45:00	3348.34	3348.93	3343.85	3344.15	6037	0	8
2025.08.14	17:00:00	3344.15	3346.00	3334.31	3338.36	6870	0	8
2025.08.14	17:15:00	3338.37	3346.01	3337.32	3344.87	6048	0	8
2025.08.14	17:30:00	3344.84	3346.60	3340.60	3340.84	5475	0	8
2025.08.14	17:45:00	3340.84	3342.37	3339.27	3340.67	5027	0	8
2025.08.14	18:00:00	3340.68	3341.87	3335.48	3337.03	5189	0	8
2025.08.14	18:15:00	3337.03	3340.69	3336.12	3339.53	4174	0	8
2025.08.14	18:30:00	3339.57	3342.67	3337.99	3340.60	3727	0	8
2025.08.14	18:45:00	3340.59	3342.88	3339.79	3341.82	3392	0	8
2025.08.14	19:00:00	3341.82	3342.07	3333.27	3334.28	4121	0	8
2025.08.14	19:15:00	3334.27	3334.96	3329.87	3332.19	5279	0	8
2025.08.14	19:30:00	3332.19	3335.39	3330.80	3334.11	3930	0	8
2025.08.14	19:45:00	3334.12	3335.18	3332.92	3334.42	3104	0	8
2025.08.14	20:00:00	3334.42	3337.32	3331.91	3337.18	3532	0	8
2025.08.14	20:15:00	3337.18	3338.49	3336.19	3337.02	3271	0	8
2025.08.14	20:30:00	3337.05	3337.46	3335.58	3337.28	2779	0	8
2025.08.14	20:45:00	3337.30	3338.36	3335.96	3337.85	2120	0	8
2025.08.14	21:00:00	3337.85	3338.37	3336.19	3336.88	2392	0	8
2025.08.14	21:15:00	3336.89	3337.98	3336.08	3337.04	2353	0	8
2025.08.14	21:30:00	3337.04	3339.39	3336.77	3338.65	2258	0	8
2025.08.14	21:45:00	3338.66	3339.12	3338.18	3338.28	1880	0	8
2025.08.14	22:00:00	3338.28	3341.01	3338.01	3340.85	2042	0	8
2025.08.14	22:15:00	3340.85	3341.03	3339.56	3340.51	1610	0	8
2025.08.14	22:30:00	3340.52	3341.02	3339.17	3339.58	1471	0	8
2025.08.14	22:45:00	3339.55	3340.15	3338.01	3338.02	2526	0	8
2025.08.14	23:00:00	3337.99	3338.59	3335.04	3335.20	1387	0	8
2025.08.14	23:15:00	3335.22	3335.90	3334.53	3335.54	1507	0	8
2025.08.14	23:30:00	3335.53	3336.00	3334.83	3335.46	1305	0	8
2025.08.14	23:45:00	3335.46	3336.08	3334.77	3335.31	930	0	8
2025.08.15	01:00:00	3333.43	3337.79	3333.43	3335.54	980	0	8
2025.08.15	01:15:00	3335.53	3335.53	3332.71	3334.09	1304	0	8
2025.08.15	01:30:00	3334.09	3334.89	3333.11	3334.01	1814	0	8
2025.08.15	01:45:00	3334.01	3334.01	3332.54	3333.34	1316	0	8
2025.08.15	02:00:00	3333.34	3333.92	3332.29	3333.63	1184	0	8
2025.08.15	02:15:00	3333.63	3334.59	3333.41	3334.56	855	0	8
2025.08.15	02:30:00	3334.56	3336.57	3334.02	3336.37	992	0	8
2025.08.15	02:45:00	3336.38	3336.64	3334.79	3335.66	1152	0	8
2025.08.15	03:00:00	3335.67	3335.95	3332.46	3333.28	2595	0	8
2025.08.15	03:15:00	3333.29	3336.19	3333.20	3335.96	1989	0	8
2025.08.15	03:30:00	3335.94	3336.72	3334.75	3336.52	1759	0	8
